     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,02/15/2020-02/21/2020,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,7D-XBUS PASS,TCMC,RF 2 TRIP,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,NICE 2-T,CUNY-120,CUNY-60,FF VALUE,FF 7-DAY,FF 30-DAY,                                                                     
R232,45TH STREET-4TH AVENUE        ,00015351,00000975,00000113,00000375,00000000,00009863,00008868,00000010,00000054,00000388,00000003,00000594,00000121,00000186,00000000,00000080,00000000,00000000,00000000,00001792,00000000,00000181,00000000,00000322,00000133,00000203,                                                                                                    
R233,53RD STREET-4TH AVENUE        ,00018215,00001202,00000151,00000313,00000004,00011934,00011152,00000014,00000084,00000461,00000005,00000712,00000155,00000199,00000000,00000138,00000000,00000000,00000000,00002197,00000000,00000267,00000000,00000432,00000224,00000306,                                                                                                    
R234,50TH STREET-NEW UTRECHT AVE   ,00006843,00000740,00000111,00000212,00000000,00003512,00003447,00000002,00000038,00000243,00000002,00000107,00000100,00000053,00000000,00000031,00000000,00000000,00000000,00000891,00000000,00000063,00000000,00000304,00000069,00000130,                                                                                                    
R235,BEDFORD AVE-NORTH 7TH ST      ,00055507,00001101,00000137,00000279,00000016,00022957,00037931,00000042,00000499,00000245,00000022,00005373,00001663,00001103,00000000,00001552,00000000,00000000,00000000,00001506,00000000,00000089,00000000,00000310,00000225,00000215,                                                                                                    
R236,DEKALB AVE-WYCKOFF AVE        ,00014167,00000613,00000081,00000146,00000006,00009785,00011932,00000007,00000078,00000295,00000000,00001370,00000263,00000335,00000000,00000169,00000000,00000000,00000000,00001245,00000000,00000098,00000000,00000203,00000139,00000128,                                                                                                    
R237,182ND STREET-183RD STREET     ,00009219,00000520,00000104,00000100,00000007,00008810,00003551,00000002,00000032,00000400,00000003,00000357,00000049,00000073,00000000,00000047,00000000,00000000,00000000,00001484,00000000,00000307,00000000,00000441,00000443,00000190,                                                                                                    
R238,STEINWAY ST-BROADWAY          ,00024268,00001590,00000238,00000533,00000010,00016270,00024460,00000023,00000147,00000651,00000013,00002362,00000467,00000605,00000000,00000403,00000000,00000000,00000000,00001962,00000000,00000168,00000000,00000308,00000171,00000257,                                                                                                    
R239,GREENPOINT AVE                ,00021310,00001357,00000129,00000415,00000008,00011793,00016470,00000009,00000158,00000330,00000016,00001997,00000605,00000427,00000000,00000406,00000000,00000000,00000000,00000666,00000000,00000036,00000000,00000195,00000135,00000102,                                                                                                    
R240,GRAND ST-CHRISTIE ST          ,00043315,00009580,00000367,00005136,00000031,00015824,00046216,00000079,00000330,00001727,00000048,00002390,00000867,00000709,00000000,00001070,00000000,00000000,00000000,00003139,00000000,00000147,00000000,00000947,00000213,00001951,                                                                                                    
R241,15TH ST-PROSPECT PARK WEST    ,00010282,00001120,00000063,00000314,00000004,00004328,00010149,00000016,00000193,00000176,00000007,00001492,00000459,00000323,00000000,00000160,00000000,00000000,00000000,00000984,00000000,00000047,00000000,00000071,00000075,00000071,                                                                                                    
R242,18TH AVE-MCDONALD AVE         ,00007221,00000708,00000072,00000297,00000001,00004258,00004302,00000002,00000057,00000235,00000002,00000237,00000102,00000047,00000000,00000040,00000000,00000000,00000000,00001198,00000000,00000038,00000000,00000277,00000092,00000141,                                                                                                    
R243,170TH STREET-JEROME AVENUE    ,00011968,00000749,00000230,00000243,00000004,00013743,00005793,00000009,00000016,00000518,00000002,00000655,00000095,00000044,00000000,00000057,00000000,00000000,00000000,00001805,00000002,00000510,00000000,00000664,00000740,00000467,                                                                                                    
R244,BURNSIDE AVE-JEROME AVE       ,00013667,00001076,00000237,00000289,00000004,00016135,00006569,00000017,00000019,00000865,00000001,00000678,00000085,00000121,00000000,00000089,00000003,00000002,00000001,00002392,00000008,00002421,00000000,00000930,00000827,00000534,                                                                                                    
R245,ST LAWRENCE AVE-WEST AVE      ,00008032,00000430,00000043,00000072,00000001,00007477,00003117,00000006,00000065,00000286,00000000,00000175,00000040,00000043,00000000,00000031,00000000,00000000,00000000,00000997,00000000,00000218,00000000,00000293,00000170,00000203,                                                                                                    
R246,PROSPECT AVENUE-4TH AVENUE    ,00010187,00000496,00000071,00000122,00000009,00005438,00009538,00000015,00000122,00000156,00000005,00001136,00000374,00000320,00000000,00000135,00000000,00000000,00000000,00000608,00000000,00000043,00000000,00000131,00000082,00000089,                                                                                                    
R247,55TH ST-NEW UTRECHT AVE       ,00004571,00000566,00000052,00000178,00000000,00002294,00001808,00000000,00000036,00000207,00000004,00000054,00000091,00000027,00000000,00000024,00000000,00000000,00000000,00000535,00000000,00000027,00000000,00000202,00000050,00000080,                                                                                                    
R248,1ST AVENUE-14TH STREET        ,00029394,00001654,00000125,00000386,00000004,00010558,00018860,00000021,00000293,00000257,00000014,00002648,00000881,00000550,00000000,00000643,00000000,00000000,00000000,00001341,00000000,00000092,00000000,00000278,00000212,00000181,                                                                                                    
R249,GRAHAM AVE-METROPOLITAN AVE   ,00012657,00000432,00000038,00000112,00000003,00005997,00011736,00000008,00000116,00000126,00000000,00001627,00000302,00000282,00000000,00000177,00000000,00000000,00000000,00000393,00000000,00000055,00000000,00000105,00000105,00000067,                                                                                                    
R250,GRAND ST-BUSHWICK AVE         ,00006622,00000326,00000070,00000131,00000000,00004885,00006329,00000014,00000029,00000143,00000007,00000641,00000087,00000142,00000000,00000103,00000000,00000000,00000000,00000563,00000000,00000046,00000000,00000118,00000095,00000092,                                                                                                    
R251,96TH ST-CENTRAL PARK WEST     ,00012551,00002615,00000202,00000479,00000003,00008208,00014777,00000023,00000134,00000349,00000023,00001679,00000624,00000453,00000000,00000223,00000000,00000000,00000000,00001095,00000000,00000084,00000000,00000202,00000209,00000219,                                                                                                    
R252,HIGH ST-CADMAN PLAZA WEST     ,00020393,00001257,00000074,00000261,00000014,00011924,00013896,00000027,00000235,00000181,00000021,00001811,00000668,00000558,00000000,00000951,00000000,00000000,00000000,00000925,00000000,00000357,00000000,00000160,00000141,00000107,                                                                                                    
